Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Asus,3.3085502842214622,16,1000,12.09033975936894,3.7783128226105545,7308257.701585018
HP,2.739689337696927,16,512,15.458489237788282,2.44508101186855,4340409.386399035
Dell,1.7026155397691198,4,256,16.08756730258009,2.516258097357879,2477107.5817296784
Asus,2.050458004874528,8,1000,14.273511096014886,4.636307749378744,7199748.076227318
Acer,3.20814690914899,32,1000,16.89024405512685,3.675056945192341,7607792.836746912
Asus,1.6903271487257503,4,512,13.702871428823572,4.609813498693067,4117087.660137646
Dell,3.628017285121922,4,512,14.080209261349491,3.114639533959623,4188384.925045909
Asus,2.737866317534936,32,256,16.9353065237465,3.843200022293972,2791076.004826478
Lenovo,2.70146644331662,4,512,12.389290615790292,3.5709902481638323,4164315.3021294293
Asus,2.9810194616487937,8,1000,16.655275638061433,2.957370469461388,7399598.278515068
HP,3.561702414812873,8,1000,11.25702533071468,3.409746116100786,7315691.86285023
HP,2.369523019755482,16,512,13.678321341579167,3.5074726304807964,4269038.940784642
Lenovo,3.195040381397659,4,512,11.420021072798397,2.602312924270036,4179576.8248359044
Dell,2.914329909989478,16,512,15.375408457481855,2.9450311171301946,4265613.1624019295
HP,2.167570675423553,4,512,14.650453615280108,4.374229251520927,4101802.6614808594
Acer,3.696574965887895,8,256,15.239805580805578,4.747364718362381,2596375.155760193
HP,3.49356505401732,8,512,13.2468823998081,3.0793822806358984,4186352.0374323376
HP,3.1461295866460635,8,256,13.216891604188282,2.9209168466270548,2568511.7776362165
Dell,3.6264543227356048,4,1000,11.271915673765369,2.5855914937156474,7226224.883173453
Asus,3.668235502399506,8,512,13.09966963717784,4.035473505951744,4204933.259843394
HP,3.270907441787587,4,256,16.57573041357236,2.969299104999012,2549108.1748452205
Lenovo,3.59253332090918,16,512,13.275359223082694,4.963248617297566,4305026.584113215
Asus,3.243678654173209,4,1000,15.98820623733182,2.97705440619186,7247442.462183796
Acer,3.200351929400751,16,1000,16.053953028499606,3.182408140347885,7375187.54970729
Dell,3.0465284455379606,4,1000,13.239446938275403,3.810002588636104,7286495.3640776845
Acer,3.381791598894103,16,512,14.791932082377134,4.4050528795739154,4296733.588878525
Asus,1.896512763232684,8,512,11.572229613638353,3.408555996036901,4228556.354539009
Asus,3.702176897997321,16,256,11.62207148440566,3.267968101366875,2698054.3576100706
Asus,3.67960881936308,8,1000,11.29194598197028,4.986913500784425,7261712.322368798
Acer,1.573118207586398,8,512,14.486090560250656,2.031480923419833,4193928.9311724743
Asus,3.564541876411907,16,1000,13.556425865756582,4.685195866553737,7366468.690881969
Acer,1.8221746686836129,4,1000,14.28819413998544,2.447422477819212,7077867.4298963975
Asus,2.337797135647855,4,256,14.126439143050328,4.357775828626741,2507999.062900828
Lenovo,3.3587706407290194,32,256,13.10121794654438,3.853794679538894,2831335.1282654274
Asus,1.9018997401207705,4,256,15.064840488940838,3.025541856494276,2564073.471464096
Acer,3.544917560297656,32,256,15.551011285498344,4.621624866563055,2820597.571941796
HP,3.580335444894355,4,1000,11.087769553266057,2.038721683942976,7225689.902913712
Asus,2.7686693344020905,4,256,12.24345379861327,2.6800719562247712,2575119.320685531
HP,1.515964679292084,8,256,15.27941520850002,3.700678388748608,2538437.7941640113
Lenovo,2.217595332937282,32,256,13.319721035803006,3.054626780149094,2789265.9294465543
Dell,3.0423172959393554,4,256,14.97490368164965,3.831132485954983,2510654.1456800085
Lenovo,3.952965445068559,32,1000,13.08177595840735,2.0723305802260006,7572389.434028466
Asus,3.079533817541671,8,256,13.344530913977822,2.3493767914451373,2581023.110898255
HP,2.1495089526603994,8,1000,11.952073242138107,2.3812887206553177,7192228.548176638
HP,3.0850142577490285,32,512,12.54938611799696,2.5678509377480285,4413419.9788160045
Acer,2.849963449289638,8,1000,14.632470545045525,3.377994322401628,7228853.224275619
HP,3.44961348787786,16,1000,13.598978667890998,4.256386098630713,7324373.730310805
Acer,1.767451597067396,16,256,15.64581609766757,4.716616513786703,2655069.91792692
Dell,3.40256975625507,8,512,16.115509729630055,4.506117590852738,4249304.744748428
Asus,2.853166446690276,16,512,14.249878509300558,2.590663615327051,4312140.414076069
Acer,3.9074800096474864,4,512,15.549603752336354,3.323451656691897,4195232.2287342325
Dell,2.354680415096716,32,512,12.84142707916742,2.598234793275605,4403783.86901308
HP,3.0815547328348702,4,1000,13.48982729240047,2.7934154500015724,7217792.352346707
HP,3.830070263775044,32,512,15.276666057300986,3.5106409445356586,4527138.868597748
Dell,1.756274319976698,8,1000,13.317271956902184,2.204327074170568,7137620.768278427
HP,3.843071218091128,4,1000,14.531029610953931,2.65452298877982,7242256.4009083845
Dell,3.219714305752033,8,1000,12.112236674495067,4.806134483921352,7227737.996103045
Acer,1.6695926477629297,8,512,14.598627889822987,3.398348877975467,4196015.872656264
Acer,2.2524089173670405,32,256,16.169082243361363,3.336159577933617,2789252.168853094
Dell,3.270430221613204,32,256,16.211837838940554,2.0437014642538367,2786244.484067901
Acer,1.6683765036719294,32,512,15.34606643797724,2.742199241175037,4404750.466761624
Acer,2.955426150440683,4,256,15.474520274456756,4.598877307946544,2523718.444938995
Acer,2.364707642382392,16,256,14.347564670904204,2.493885284776006,2616749.32357706
Lenovo,3.0522887944186925,32,1000,14.508008540994949,3.245374818604163,7495593.13593621
Asus,1.6143550845312822,32,1000,11.801903488463108,2.042992717601004,7424702.262770143
HP,3.678842015380941,4,512,13.663155130527809,3.4350064450116675,4207042.63588367
Lenovo,3.933722422943492,32,512,13.704657703318183,2.0630633201786512,4494442.540540618
Acer,3.9221946382142288,4,256,16.75098701400644,4.458828659197399,2577208.218343028
Dell,3.374129579357312,8,1000,13.586521175739737,4.474561302461311,7232254.219708398
Acer,1.82521560032658,32,512,14.296055869416543,4.36322656490711,4387046.194496668
Asus,3.3956579898225563,32,512,14.199508395674616,2.8500922066733545,4473816.747219568
Acer,1.5614672911470038,8,512,14.820570302265963,4.511711654665454,4145496.913849792
Dell,1.5553088788224931,8,512,15.489396987991377,3.628994397815808,4144114.696110349
Asus,2.309025547873853,8,512,12.350251257025231,3.121424326601008,4118146.245197589
Acer,2.7216079760116645,32,512,14.172346514590616,3.8759898791126974,4331358.394718769
Asus,3.426018544519483,16,256,15.955506243896185,2.037023138181122,2768012.144426184
HP,3.208238441516264,16,1000,13.778688283025067,2.4288826328022566,7305511.103090945
HP,2.6147567659418707,16,1000,12.670745278241435,4.2268806145107884,7244632.230783689
Acer,2.1840666657041647,32,512,14.928254452137796,2.732484826148459,4420772.906269815
Asus,3.992811250394278,8,1000,15.942604374794737,3.794027351986249,7243931.776315836
Dell,2.565453255589932,32,1000,11.378841757564349,3.155307808469089,7456112.478278617
Acer,2.6284675608241885,8,1000,15.660742900443363,4.564417336397785,7278637.199214014
HP,1.909059552979173,32,512,15.929887597770628,4.857245917989931,4477938.677983893
HP,3.487023871874824,32,512,13.76913756553164,4.650694185110571,4477394.418552684
Acer,3.2342055644537213,8,1000,16.899833940910803,2.81185998408079,7271466.340915483
Asus,2.051924031971901,16,1000,15.720250044243857,2.582488607138247,7317623.012168566
HP,1.7059526140396066,8,512,15.641975389373997,3.4233046808622047,4068796.7563938773
Asus,3.2012482551867825,4,256,15.48703144647243,2.022002452508541,2536120.165057824
HP,3.136278035702838,4,1000,11.903648619309644,2.077428178589545,7205465.57516065
HP,2.183148817495524,8,256,12.303385318718064,3.659871918869,2543920.5414535645
Lenovo,3.877158905626026,32,1000,13.78394078878655,3.561348212495858,7635826.357836094
HP,1.8776447294522507,4,256,12.584026099756796,4.983745967105779,2399702.719598297
Dell,2.580837002606505,4,256,13.491445834004242,2.6055255060912743,2502265.1633633696
Acer,3.859039800418997,32,256,16.330784659537525,2.7743117874814054,2801635.511586286
Acer,2.5493182923153057,32,512,15.945961351275615,2.34062192697886,4414587.807989423
Asus,3.0963148691602136,16,256,14.780239270879893,4.752629028961234,2631628.4185546506
HP,2.4939859949069856,32,256,16.14872236550662,4.333433733375353,2754509.2899660743
Dell,2.185538005871675,8,256,15.702634334103497,4.467017334370542,2588512.789329917
Asus,3.9599441198995695,8,1000,13.573909591045345,4.708291363893526,7313177.8650157135
Lenovo,2.5233350157876075,16,256,12.206390912299671,3.5746999601775147,2668965.979023835
Asus,3.735248009197836,4,1000,14.085206240056037,3.353579574352171,7233666.304852369
Asus,2.074886514727716,4,256,15.4173732951713,2.9911744209968494,2502446.643191426
HP,2.032761760062708,32,256,13.618517592377556,3.767643843043567,2855436.622671313
Lenovo,1.5778352072112785,8,512,15.000631458703385,3.362835190369468,4136695.5287350696
Asus,3.129167063439713,4,1000,11.565964557746264,3.354696759816725,7253891.379676084
Dell,2.421315859309403,16,256,15.48802841822842,4.810783591193417,2616509.1751919454
Dell,3.660895624599093,16,1000,15.876281719358373,4.95209454283739,7413111.329335807
Acer,2.683024766728893,8,1000,15.241027134683248,4.389453167988743,7233426.889403683
Lenovo,3.920483569786804,16,512,16.803581525158194,4.270274270740785,4245218.036573648
Lenovo,1.963813789257803,16,512,15.959912344763843,4.041674485337304,4239305.813284944
Acer,3.671557919889027,8,512,16.41856236725923,2.498224557000541,4212764.391018759
Asus,3.4414921319793543,32,512,16.601426500745887,2.177317462626964,4408055.477080065
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,4476431.887067905
Dell,3.611958070292219,16,512,15.045553052038994,4.186358666769728,4267174.096202581
Dell,3.4025599773574973,32,512,11.034311488164736,2.1409189732944194,4581246.631150821
HP,3.0655508040785384,32,512,13.794954519338749,4.784155250686545,4381738.642922705
Lenovo,1.828112194205969,16,256,14.426973791734166,2.2734219183340327,2567456.968470527
Asus,1.5813154487281298,32,1000,12.824181634687998,2.8577016013136074,7491796.784828719
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,4298482.2812751
Acer,3.041625786301845,4,512,16.76695649426099,2.5096177832134288,4201165.7999448385
Asus,3.491343227440441,8,1000,16.350265191216476,2.166247665326733,7315734.8335221335
HP,2.7038058787813752,8,256,16.095074033010224,2.9934394674924496,2552216.0355926165
Acer,1.7932704724059862,32,1000,13.436070810236664,4.297914724565537,7405801.355813113
Lenovo,1.812964480506376,32,1000,11.082191302453488,3.241036036955781,7501869.025364542
HP,3.2139132180724284,32,512,11.481333478734284,3.958918765723818,4387377.318566956
Lenovo,2.5757647372486567,8,1000,12.87317820930562,3.73885729168441,7266871.917499886
Dell,2.001311816750842,4,1000,11.094457477974062,2.066655446076741,7211909.789079052
HP,2.7289863668535923,4,512,11.10289869149119,4.96561996113712,4118091.252224467
Acer,1.6605223426878353,8,512,16.499619809854465,2.124284266458164,4136405.148135828
HP,2.954928504785997,4,512,15.236951012714323,4.903408212945455,4109088.537811464
HP,2.1724835110877443,8,512,12.853735940408916,3.6495925350931935,4171601.048193287
HP,3.4938977515929706,4,1000,11.79586746560572,4.889477081195199,7105089.436146512
HP,2.2759048973089344,16,1000,14.069814307370462,2.3442607982415065,7352818.78434201
Lenovo,2.638050372704503,16,256,11.032076965126189,3.47122555755654,2640661.2715572305
Dell,1.5290513497702516,8,256,16.630482463148866,2.508512275598176,2521242.0478685927
Asus,1.6811172194863973,4,1000,13.488890716333684,2.152924631067328,7179915.818037671
HP,2.481233891016712,32,256,13.414009731423995,3.852587345186935,2748570.862408641
Acer,2.6998470867928086,4,1000,13.343561645490691,2.6233502628850744,7109581.808105113
HP,3.000051370298259,16,256,11.415969982326589,3.7630910548626377,2671526.8932011533
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,4304897.334202709
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,2481098.391666552
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,4135822.763374506
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,4485817.14918525
Dell,1.5990470633708929,32,512,14.473041008213556,3.883236244692009,4401465.322699988
Acer,2.701267368144572,4,512,14.416906905033525,3.942373822236638,4262775.808601398
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,2537563.577503599
Dell,2.105112539656319,4,1000,13.274765950253885,2.974768383219924,7220009.557871377
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,4154151.930629214
HP,1.8562388572537831,8,256,14.711162352309112,4.884847421138497,2553332.577748375
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,4204143.527798091
Dell,3.045389335795297,32,256,13.815711363954742,3.469611430153233,2825541.743695629
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,2666827.3858405985
Dell,2.8991217087172854,8,256,13.964886023827296,4.2190486932893245,2579292.4789277837
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,7142957.998580793
Asus,2.31615327060998,16,256,13.76700140752346,2.0500274404695173,2647891.2532454105
HP,2.794279108461778,8,256,16.639590751818936,2.5843204930616777,2593865.7604851834
Dell,1.7196662478620834,16,1000,14.024022581577956,4.431404651646398,7356980.356837965
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,7203063.503581605
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,2513003.4479316263
Dell,1.6964462428875515,32,1000,13.174587935694976,3.116360645725096,7454337.912331507
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,4164622.733105302
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,4083378.062004268
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,7299847.122303193
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,7558866.802291044
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,2541824.822944072
Dell,2.000375610612025,16,1000,14.865540341904868,3.956825332697152,7357441.479551206
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,2497048.900806303
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,4192349.8424118627
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,7241085.720977108
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,2566766.901364878
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,2487968.1351048322
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,4239917.983327255
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,7216147.058735022
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,4196800.981312117
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,2712394.5916982805
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,2606732.078016164
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,7216433.131705232
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,2504942.003729228
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,7153907.235248029
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,4213093.192636032
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,7234736.453155154
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,7240778.697430217
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,2926652.3659498114
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,2577205.456805682
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,7280053.264014884
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,2678823.1376338582
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,2656954.421518596
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,2889105.435686612
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,7499995.337602771
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,2655652.9714374347
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,7182033.609624061
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,2620162.155075548
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,4253485.298792832
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,2773671.050356334
Acer,3.939663139547828,32,256,14.564496683418277,2.763621628764984,2834085.513102906
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,7316923.041197569
HP,1.9552947892217485,32,1000,11.399165649265132,2.129945819762936,7425032.821120677
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,2593832.177868151
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,4386977.521981783
Acer,2.745489291132848,16,256,14.69788695339738,4.23421018348763,2668273.4514878416
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,2500207.9124276666
Acer,3.29800444568066,16,512,15.14407862688804,2.587266819216874,4278342.188111455
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,7502965.755732639
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,2740460.751981701
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,7430416.883861019
Asus,3.1258142158673423,4,1000,15.100722664445051,2.95191643226146,7248937.032157252
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,4349258.248690341
HP,3.2005706060782284,32,512,15.800440592461207,2.18278616516216,4503987.515901186
HP,1.6804960224479395,16,1000,16.307499757527125,4.082052242317226,7257451.164906346
Asus,1.5766312555145152,4,256,11.751323357100988,2.548253497962308,2515994.9229447944
Dell,2.1442072212780343,32,1000,12.2033178670716,2.9571352229967194,7502464.254181317
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,2615280.4561094176
Acer,3.670681263520952,16,256,15.147270856319242,4.7240452681249225,2694711.131930043
HP,3.31792267441577,32,512,14.6182373303197,2.7277347982214755,4427233.013533677
Dell,3.3567663029999526,8,256,14.71394938819153,2.2739264076340104,2545516.1206856826
HP,2.5637333361201886,32,256,16.644639798137007,2.956068811971571,2775550.21071202
Lenovo,2.364837481367408,8,1000,15.655469196843836,2.3140279116066003,7180472.146788307
HP,2.4275969074615067,16,512,11.7676215470707,2.3857894578816574,4284537.045260863
HP,3.9691239093401447,32,256,13.085042494551086,3.72155179392508,2912476.635929519
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,2796855.099664201
Acer,3.6675787403061215,4,512,13.375769532485627,2.0927926441806983,4177033.95626944
Acer,2.946688521430984,16,1000,15.015851654971277,4.143242304411493,7437686.982343142
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,4181729.712234985
Acer,3.313144151037841,32,512,12.836308781136728,2.37612604770162,4463953.192466235
Dell,2.716672353561757,32,256,14.311262818527114,2.760838312579125,2820200.018671169
Asus,3.6835580952041513,8,256,15.736456531481512,3.926259522057197,2600148.4736430123
Dell,3.7517546600281455,16,1000,13.497308353072096,2.8266097014225533,7407827.439004004
Dell,2.5543023171836383,4,256,12.008708770395774,3.483563375361224,2483594.930122527
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,2475644.7338883346
Asus,2.980875821483405,32,512,11.331335124458173,3.764280912816341,4460105.116295306
Asus,3.780908364041728,8,256,16.65430072401366,2.948233051529792,2603455.373526779
Asus,2.0266554725141663,32,1000,11.448927231169838,3.880905303586149,7471661.368258135
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,4176631.9317098963
Acer,3.0789005502313014,4,1000,14.179287566531157,3.834939258169977,7227328.3039214695
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,4275265.171307297
Lenovo,1.8289192128181493,8,256,11.996130941857164,2.7672311046449014,2496282.4439589465
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,4119153.794404599
HP,3.7725813016641023,32,512,11.05223688237526,2.4938615397095143,4501650.564956659
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,2535664.907018683
Lenovo,2.093858312309694,16,256,12.243637874406003,4.372073305700504,2654563.108846875
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,7604529.545081115
Acer,1.9524423817737244,32,1000,12.318240742348404,3.3079855417117576,7448476.019775067
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,2588311.617046234
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,2575012.069893048
HP,2.1180776860079424,32,256,13.1935742060238,2.2021306145657773,2786883.512956917
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,4351302.607241274
Asus,2.613263137506664,8,512,12.81487417500756,2.5319796596718183,4196120.641463248
Acer,2.787043384824225,16,512,16.852239662878524,4.169214908149007,4262878.058726918
Dell,2.398083423499414,32,256,12.020692503855688,4.3180129643845,2816467.904330081
Dell,2.982377128587318,16,1000,16.389428383719412,4.144698602273941,7305231.640156392
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,2508285.036625925
Acer,2.4777038416294017,16,512,11.45887973299588,2.0438269913266485,4183515.9744091886
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,4202638.717314674
Dell,2.1453335817528187,16,256,12.628195781234064,3.814518288087744,2645486.8116371203
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,2547650.3644815627
Dell,2.312975160561737,4,512,15.975885404754557,4.590439684738439,4202909.250186751
Dell,3.433682814216501,16,512,15.2400532020662,2.9264068260488463,4335726.141580662
Dell,1.8271841517958745,16,512,14.703312835267404,2.880604377375981,4153827.987946492
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,2963623.083513092
HP,2.634473853459098,32,512,13.87097669753577,2.998342606882386,4541521.847984893
Asus,2.09012615836616,8,512,15.683336161323282,3.6722148929425615,4152963.009576189
Acer,1.6837418683250316,32,1000,12.82174362886304,4.121045882817772,7418001.744639549
Acer,1.924394762718852,32,256,12.870138971090247,3.9877037532163553,2851129.735947537
Acer,2.7994348713900443,32,1000,11.018845436288732,4.423153459944439,7481127.60739242
Acer,2.342507941078216,32,1000,12.045460409872277,4.657741986492274,7486958.668403255
Acer,3.572208414706524,4,512,16.252433750731008,4.448237127030054,4232677.846028738
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,2808608.3640531874
Asus,2.121785681469075,4,512,16.905406995406604,4.207753860655966,4113757.146381732
Acer,3.0428624665100754,4,256,13.374247781442756,2.625198720854995,2484818.5579190683
Asus,3.2669430422136143,32,1000,15.291118728681449,2.398784128123948,7510914.049743377
Lenovo,1.9176047697523744,16,256,12.691514257428375,3.9154663543974064,2600468.9473238094
Lenovo,1.9190480407207944,4,512,13.1828578468456,2.959229586223085,4050333.9845965
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,4163683.6522212853
Dell,3.341005037664101,16,512,13.08237421099637,2.412889203195084,4290212.371240415
HP,3.1595113190545128,32,256,14.28342512252386,2.002788250609884,2764596.431470386
Dell,2.6865771893745345,8,1000,16.950637285875494,4.709670882034121,7226213.76304604
Dell,3.610426122422993,32,1000,14.985210278430714,2.0738539515237155,7632893.634744048
Dell,3.514175382375133,8,256,12.195475726449883,2.6283673085285333,2580587.109583052
Acer,2.9633859109918803,8,512,11.269768649549306,3.248788342063722,4159802.3979268703
Lenovo,3.670678201283146,32,1000,11.758138887887064,3.0697139778524574,7523408.543379904
Dell,2.0146030250919207,32,512,14.375331207638284,4.735177630738328,4387611.44508031
Lenovo,1.7797990484943198,8,256,15.590961972900596,2.1208668372036263,2561724.272498028
Asus,2.174374028792474,32,512,16.642515243804482,3.536644123031155,4441599.699008367
HP,1.6427171402232872,8,1000,11.094939031980925,4.0414383875731215,7179693.989861084
Asus,2.82792382000258,16,1000,14.136560849371218,4.795093921043506,7332095.487001483
Asus,3.841514230737404,32,512,13.82520413733906,3.861113756371163,4533037.587134998
Acer,1.598358851671274,16,256,14.936330131854223,4.411265708035288,2542967.2006493565
HP,1.805274785025067,4,512,14.357473126792051,2.251174813536045,4101577.0163001083
Asus,2.630497570708588,16,256,15.122234903494885,3.157818532810782,2658843.2203402882
Asus,3.8346875438197614,16,512,14.948495508495142,3.121841403437202,4283264.010904729
HP,2.290390262441876,8,1000,11.702070349147675,4.658864649367153,7219725.733378674
HP,2.768087021720981,16,256,15.798307481712316,2.454113513789825,2624968.4966028356
Asus,1.6039321476259802,32,256,11.739395454297949,2.4556585170098906,2792074.8291920847
HP,1.8708580024052224,8,256,15.191183751254822,2.985674449657396,2481704.411980825
Asus,3.966575307397117,4,1000,13.49687220584364,2.1633981421005126,7310357.903898454
Asus,3.912796741090114,32,512,14.083104407459588,2.5473741219574704,4481658.199383243
Acer,1.512349952336024,4,1000,16.419788086254265,4.8956289156372055,7150383.565141327
Dell,3.8795294635580975,16,256,16.339302358840918,3.2845518196015187,2668270.4703699294
Asus,3.097799844538751,32,512,15.907137833930175,3.896057625267309,4498623.478791546
Lenovo,3.6697957363000553,32,1000,14.06089028273794,4.178333778033911,7518034.449548803
Dell,2.636849639084648,4,256,15.417438860803,3.1008842210216017,2479764.631694014
Dell,2.7889900714481257,32,256,14.077382333112856,2.441681223231551,2869096.5176294497
Dell,2.722116450642301,32,1000,16.217636494848666,2.6197430486653426,7479960.659636368
Acer,3.1671606438652606,32,1000,13.4166549993974,2.939799429741832,7520228.862043285
Asus,1.849128136890782,16,1000,16.82141206648926,3.908205261056677,7347495.839961412
Acer,1.5749339746816948,4,256,16.593936549373264,3.1948416472671632,2495566.812301538
Asus,2.269824853977977,32,1000,15.449615716710714,2.020444093700384,7569673.862207028
Acer,3.261701906841617,8,256,12.676495305056433,3.570221555202416,2549467.3796345773
Acer,2.004633630307371,8,1000,11.78992153275955,4.764540175722254,7203865.2724042935
Lenovo,3.1835810833122933,8,256,16.128220700559183,4.436232833026037,2588339.361600867
Acer,3.924780115268176,8,256,11.991813716827767,4.475634113778893,2633699.4188211123
HP,1.734751789473546,16,512,16.125564733984014,4.385174052818393,4284100.252898902
Lenovo,3.181505295562816,32,1000,13.944590040274162,2.9711924768312707,7530042.8897858495
Acer,2.609375548261428,4,1000,13.439340702848623,4.295581501263176,7198236.401951159
Dell,3.6703556359437632,32,256,16.419144673006574,2.4294840734335788,2809527.7693332005
HP,1.9428744736184649,16,256,14.623105895241668,3.9731484418278606,2625194.1708956133
HP,3.231564880565412,8,256,14.459684042778306,3.924705700054983,2562701.91557345
HP,3.595288224120276,16,512,14.352595667746384,2.076709397269204,4331496.242528468
Lenovo,3.861535548685058,32,512,13.227017096117187,4.363910400772795,4457967.017059685
Acer,3.208120070724114,4,256,15.713858621174763,4.709744315285391,2540541.987833705
Acer,2.7429369100210685,16,1000,12.516790664094636,2.802245835416323,7273557.898143198
Dell,3.0446181005030346,4,1000,16.63336976024765,4.437172172558453,7159335.064133768
Dell,3.6722624611967953,16,512,16.363911230281765,2.2472179155858445,4395005.748602429
HP,2.926524366597074,4,512,13.02488195404939,3.799903574783198,4147685.4542987817
Dell,1.5759676492420922,4,256,15.37678261898998,3.4569405960028314,2500295.6430768054
Lenovo,3.827371738767445,8,1000,14.439339166697549,3.637770599927,7264439.13081484
Acer,3.223816877578903,4,256,13.025895811995408,4.778615605653036,2576645.9699983243
HP,3.1912834644431163,8,512,16.93112988797268,4.613945741740561,4239251.2406064235
Dell,2.0391878809942927,32,1000,11.151424075089585,4.355250971719271,7430633.902910767
Lenovo,3.147213675581643,32,1000,12.51587618372772,2.8210953730351127,7475326.125757206
Lenovo,2.484661014135396,8,512,14.120444366666902,4.735455886058275,4137551.0088522206
Dell,3.12808244260373,8,256,14.131718020871382,2.2925230773916256,2586530.5085687954
Acer,1.766482575769977,16,256,14.533598449673384,4.559987649676364,2618475.901738536
Dell,3.1446132615075904,16,1000,15.510057032137516,2.984480217060823,7365561.136408491
HP,3.9985343144266654,16,512,14.74086698311578,2.1613169349859502,4378457.981534425
Dell,1.62053009715139,32,1000,14.601688763168225,4.008070952722245,7431944.220180914
Lenovo,3.942935460553293,16,512,11.32108677747826,2.6938397849478664,4260454.986637041
